Crystallization Temp,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,Tl2O,MnO,NiO,CuO,ZnO,SrO,PbO,Cr2O3,Fe2O3,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,TeO2,P2O5,V2O5,Nb2O5,Ta2O5,MoO3,WO3,Er2O3,Yb2O3
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,33.33,0,0,0,41.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,41.67,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,33.33,0,0,0,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,40,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,40,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,55,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,46.15,0,0,0,23.08,0,0,0,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,33.33,0,0,0,25,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,33.33,0,0,0,25,0,8.33,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,40,0,0,0,24,0,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,13.64,0,0,0,0,0,18.18,0,0,0,36.36,0,13.64,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,85,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,80,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,75,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,70,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,65,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,60,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
868,57,0,5.1,0,16.5,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,56.65,0,5.12,0,16.55,0,0,6.62,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,57.01,0,5.1,0,12.5,3.99,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,55.79,0,5.14,0,12.61,4.03,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0
1128,63.31,2,6.7,4.99,11.5,0,0,4,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,61.32,4,9.2,7.99,8.5,0,0,4,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,61.31,3.99,8.7,3.49,9,0,0,8.51,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,61.31,4,9.2,2,14.5,0,0,3.99,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,60.86,4.04,8.8,1.52,9.11,2.02,0,8.59,0,0,0,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,34.5,34.1,2.36,0,0,5.04,1.72,1.52,0,0,0,0,0,0,0,16.18,0,0,0,0,0.09,0,0,3.72,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0
900,33.62,27.97,1.34,0,3.73,3.56,10.23,1.17,0,0,0,0,0,0,0,13.98,0,0,0,0,0.08,0,0,4,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0
935,37.67,30.9,2.29,0,0.77,4.52,2.9,1.67,0,0,0,0,0,0,0,14.22,0,0,0,0,0.09,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0
910,36.81,0,0,0,7.44,5.44,0,18.85,0,0,0,0,0,0,0,0,4.11,0,0,0,0.21,0,0,0,0,0,0,21.94,0,0,2.7,0,0,0,0,0,2.5,0,0,0,0,0
960,35.52,0,2.92,0,0,9.71,0,16.02,0,0,0,0,0,0,0,0,5.78,0,0,0,0,0,0.17,0,0,0,0,19.89,0,0,4.02,0,0,0,0,0,5.97,0,0,0,0,0
860,23.39,0,0,0,0,9.16,0,19.65,1.99,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,35.18,0,0,2.28,0,0,0,0,0,4.58,0,0,0,0,0
860,24.3,0,0,0,0,7.14,0,17.67,0,0,0,0,0,0,0,1.76,2.86,0,0,0,0,0,0,0,0,0,0,39.99,0,0,1.48,0,0,0,0,0,4.8,0,0,0,0,0
880,29.89,0,0,0,3.12,6.28,0,14.13,1.86,0,0,0,0,0,0,0,1.57,0,0,0,0.22,0,0,0,0,0,0,36.19,0,0,2.13,0,0,0,0,0,4.61,0,0,0,0,0
1015,70.21,0,9.59,0,0,0.91,0,0,0,0,0,0,0,0,15.96,0,0,0,0,0,0.17,0,0,0,0,0,0,1.75,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0
1180,65.41,0,9.67,0,0,0.87,0,0.57,0,0,0,0,0,0,20.22,0,0,0,0,0,0.18,0,0,0,0,0,0,1.24,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0
1100,61.83,0,14.66,0,0,0.89,0,0.58,0,0,0,0,0,0,18.37,0,0,0,0,0,0.18,0,0,0,0,0,0,2.08,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0
1000,67.37,0.89,10.58,1.53,0,0,1.15,0,0,0,0,0,0,0,14.78,0,0,0,0,0,0.17,0,0,0,0,0,0,1.97,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0
1050,47.24,0,11.25,23.97,0,0,0,17.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,48.18,0,14.81,18.73,0,0,0,18.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,49.24,0,13.87,15.95,0,0,0,16.6,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,55.46,0,12.95,15.59,0,0,0,15.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,52.26,0,13.2,15.89,0,0,0,13.44,2.04,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,53.88,0,12.21,18.53,0,0,0,14.06,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,51.43,0,13.47,18.58,0,0,0,16.11,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,47.11,0,5.55,30.9,0,0,0,16.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,51.98,0,5.67,28.7,0,0,0,11.2,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,54.67,0,4.44,28.1,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,60.54,0,2.23,22.56,0,0,0,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,55.63,0,1.58,24.07,0,0,0,17.4,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,44.34,0,6.81,28.74,0,0,0,18.69,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,42.92,0,7.31,31.28,0,0,0,18.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,49.24,0,5.63,28.51,0,0,0,14.83,0,0,0,0,0.38,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,10.57,16.42,0,0,0,0,0,0,0,0,0,0,0,0,37.46,0,34.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0
678,45.26,9.1,21.76,1.18,0,0,22.49,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,43.88,5.94,21.93,0,0,0,21.71,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,44.7,7.64,21.18,3.1,0,0,22.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,42.71,6.18,21.35,0,0,0,21.35,0,0,0,0,0,0,0,0,0,4.82,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,35.15,21.13,17.54,0,0,0,17.23,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,37.72,11.34,18.82,0,0,0,18.49,0,0.84,0,0,0,0,0,0,0,8.84,0,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,33.4,20.08,16.66,6.07,0,0,16.38,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,80,0,0,0,0,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,80,0,0,0,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,93,0,0,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,85,0,0,0,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,20,0,0,0,0,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,40,0,0,0,0,0
1000,60.86,0,7.6,27.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0
960,60.03,0,7.5,27.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0
890,52.45,0,5.63,17.06,12.49,0,0,12.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,59.16,0,6.97,3.52,25.64,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,0,1,0,44,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
700,0,0,1,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,3,0,0,0,0
678,0,0,1,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
690,0,0,1,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,47,0,0,0,0,0,0,0
650,0,0,0.97,0,42.72,4.85,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.63,0,0,0,0,0,0,0
710,0,0,2,5,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
715,0,0,7,5,5,10,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
760,0,10,7,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
720,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
510,0,0,0,0,47.76,0,8.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.38,0,0,0,0,0,0,0
800,15.64,24.3,0,0,0,0,0,0,0,0,0,0,0,0,60.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,14.92,24.2,0,8.89,0,0,0,0,0,0,0,0,0,0,51.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,13.68,25.17,0,9.75,0,0,0,0,0,0,0,0,0,0,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,12.63,22.79,0,17.11,0,0,0,0,0,0,0,0,0,0,47.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,15.66,19.31,0,20.84,0,0,0,0,0,0,0,0,0,0,44.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,14.04,24.24,0,0,0,0,0,0,0,0,0,0,0,0,56.54,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,0,0,0,0,0,0,0,66.6,0,0,0,0,0,0,0
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,0,0,65.5,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,0,0,0,0,0,0,0,60.9,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,0,59.8,0,0,0,0,0,0,0
800,57.89,0,5.16,0,0,0,35.28,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
820,67.15,0,3.74,0,0,0,27.38,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0
840,70.86,0,1.6,0,0,0,23.75,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,71.66,0,13.91,2.07,0,0.34,7.32,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0.33,0,0,0,0,0,0,2.21,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0
850,71.94,0,13.92,1.73,0,0.35,7.35,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0.33,0,0,0,0,0,0,2.21,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0
850,72.21,0,13.95,1.39,0,0.35,7.38,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0.33,0,0,0,0,0,0,2.21,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0
875,69.69,0,15.1,2.43,0,0,8.08,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0.33,0,0,0,0,0,0,2.2,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0
1205,57.82,2.73,10.93,11.38,9.35,2.14,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
1205,60.89,1.81,9.79,9.24,6.64,2.43,0,0,0,0,0,0,0,0,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
1200,63.51,0.85,2.03,13.95,4.75,0,1,6.21,0,0,0,0,0,0,5.81,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0
1220,59.58,0.86,3.83,17.16,4.83,0,0,6.31,0.32,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0
1170,62.72,0.86,3.84,11.22,9.14,0,1.01,6.32,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0
1230,65.05,0.83,4.82,16.51,4.64,0,0.96,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0
1250,56.17,0,8.95,15.84,4.88,0,1.01,11.28,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,60.18,0.88,8.71,15.96,4.91,0,1.02,4.95,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,60.8,0,8.5,12.28,3.31,0,1.03,9.49,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,69.19,0,4.82,0,0,0,0,18.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97,0,0,0,0,0,0,0,0,0,0,0
