Refract Index 587.6nm d,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Cs2O,ZnO,SrO,PbO,SnO,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,TiO2,GeO2,ZrO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,WO3,Yb2O3
1.69,49.55,8.55,0,0,0,24.6,0,0,0,0,8.54,0,0,0,0,0,0,0.1,4.57,0,0,0,2.48,0,1.61,0,0,0,0,0,0,0
1.69,45.05,7.78,0,11.21,0,8.83,0,4.37,0,0,7.76,0,0,0,0,0,0,0.09,4.15,0,0,0,2.26,4.32,1.46,0,0,0,1.7,1.02,0,0
1.71,39.91,8.61,0,0,12.48,23.46,0,4.84,0,0,0,0,0,0,0,0,0,0.1,4.6,0,0,0,2.5,0,1.62,0,0,0,1.88,0,0,0
1.77,29.51,19.21,0,0,0,27.05,0,0,0,0,0,0,0,0,0,0,0,0.11,2.55,0,0,0,12.98,4.96,1.68,0,0,0,1.95,0,0,0
1.72,25.35,16.51,0,11.07,11.13,9.3,0,4.31,0,0,7.67,0,0,0,0,0,0,0.09,4.1,0,0,0,2.23,0,7.23,0,0,0,0,1.01,0,0
1.73,44.94,15.52,0,0,0,19.73,0,0,0,0,0,0,0,0,0,0,0,0.11,4.98,0,0,0,2.7,0,8.77,0,0,0,2.03,1.22,0,0
1.76,24.06,15.66,0,10.5,10.55,11.02,0,4.09,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,10.58,4.04,6.86,0,0,0,1.59,0.96,0,0
1.74,47.17,0,0,0,8.83,15.67,0,3.16,0,0,0,0,0,0,0,0,0,0.1,2.9,0,0,0,11.24,6.08,3.49,0,0,0,0.49,0.87,0,0
1.76,47,0.41,0,0,9.83,20.96,0,0.15,0,0,0.35,0,0,0,0,0,0,0.1,3.06,0,0,0,12.26,1.46,3.17,0,0,0,1.25,0,0,0
1.74,42.62,1.94,0,1.57,11.22,23.09,0,4.2,0,0,0,0,0,0,0,0,0,0.09,0.8,0,0,0,11.25,0,1.53,0,0,0,1.69,0,0,0
1.66,63.81,0,0,0,0.69,2.5,0,6.19,8.14,0,0,0,0,0,0,0,0,0.08,0,0,0,0,14.4,0,0,0,0,0,4.19,0,0,0
1.68,53.99,0,0,0,6.73,2.46,0,10.94,0.8,0,4.64,0,0,0,0,0,0,0.08,1.16,0,0,0,14.17,3.61,0,0,0,0,0.57,0.85,0,0
1.67,43.95,16.26,0,0,6.73,3.93,0,6.09,4.01,0,0,0,0,0,0,0,0,0.08,1.16,0,0,0,14.16,0,3.06,0,0,0,0.57,0,0,0
1.76,48.57,0,0,0,0.69,7.27,0,6.2,4.08,0,0,0,0,0,0,0,0,0.08,0,0,0,0,28.85,3.68,0,0,0,0,0.58,0,0,0
1.73,41.62,0,0,9.33,6.7,2.45,0,6.07,7.97,0,0,0,0,0,0,0,0,0.08,1.15,0,0,0,23.22,0,0,0,0,0,0.56,0.85,0,0
1.71,33.21,9.52,0,0,7.13,2.61,0,12.88,8.48,0,4.91,0,0,0,0,0,0,0.08,0,0,0,0,16.68,0,0,0,0,0,4.5,0,0,0
1.81,43.6,0,0,0,7.72,2.57,0,6.36,4.18,0,0,0,0,0,0,0,0,0.08,0,0,0,0,29.56,0,3.2,0,0,0,1.84,0.89,0,0
1.73,55.61,0,0,0,4.1,5.02,0,6.78,4.05,0,0,0,0,0,0,0,0,0.08,0,0,0,0,19.57,0,1.09,0,0,0,3.05,0.65,0,0
1.7,57.74,0,0,0,4.37,3.9,0,5.32,4.63,0,0,0,0,0,0,0,0,0.08,0.07,0,0,0,18.61,0.29,3.05,0,0,0,1.07,0.87,0,0
1.68,60.47,0.11,0,0.19,4.44,4.03,0,0.85,7.52,0,0.28,0,0,0,0,0,0,0.08,0,0,0,0,19.43,0.43,0.61,0,0,0,0.71,0.85,0,0
1.8,0.62,10.29,0,0,0,0,0.34,27.95,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,12.11,0,0,0,0,20.5,21.67,0,0,0
1.8,2.09,8.25,0,0,0,0,0,30.72,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,11.93,0,0,0,0,20.38,21.56,0,0,0
1.81,1.25,10.96,0,0,0,0,0,28.34,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98,0,0,0,0,20.12,21.95,0,0,0
1.81,2.02,8.05,0,0,0,0,0,34.62,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,20.67,20.68,0,0,0
1.81,0,3.72,0,0,0,0,0,26.01,7.45,0,0,0,0,0,0,0,0,0.03,0,0,0,0,13.02,0,0,0,0,26.02,23.75,0,0,0
1.81,0,13.06,0,0,0,0,0,25.66,7.6,0,0,0,0,0,0,0,0,0.03,0,0,0,0,13.07,0,0,0,0,19.59,20.99,0,0,0
1.8,4.08,10.76,0,0,0,0,0,25.09,7.17,0,0,0,0,0,0,0,0,0.03,0,0,0,0,12.55,0,0,0,0,19.71,20.61,0,0,0
1.77,4.67,50.84,0,0,0,0,2.31,0,0,0,16.78,0,0,0,0,0,0,0.02,11.19,0,9.1,0,0,0,3.74,0,0,0.41,0,0.47,0.47,0
1.76,0,62.8,0,0,0,0,2.16,0,0,0,6.49,0,0,0,0,0,3.24,0.02,16.84,0,3.86,0,0,0,4.11,0,0,0.48,0,0,0,0
1.73,15.31,51.11,0,0,0,0,2.05,0,0,0,6.12,0,0,0,0,0,2.04,0.02,12.83,0,3.64,0,0,0,5.91,0,0,0.46,0,0.51,0,0
1.77,4.48,50.55,0,0,0,0,2.14,0,0,0,17.45,0,0,0,0,0,0,0.02,10.51,0,8.95,0,0,0,5.37,0,0,0.08,0,0.45,0,0
1.77,4.2,50.55,0,0,0,0,3.27,0,0,0,16.09,0,0,0,0,0,0,0.02,10.91,0,9.22,0.23,0,0,5.14,0,0,0.37,0,0,0,0
1.77,4.79,53.12,0,0,0,0,3.36,0,0,0,15.3,0,0,0,0,0,0,0.02,11.14,0,9.69,0,0,0,0,0,0,0.38,1.72,0.48,0,0
1.64,54.37,0,0,0,4.39,9.48,0,9.28,0.53,0,7.32,4.94,0,0,0,0,0,0.28,2.03,0,0,0,0,0,7.38,0,0,0,0,0,0,0
1.63,58.36,0,0,0,2.16,8.11,0,9.14,1.56,0,9.57,2.43,0,0,0,0,0,0.03,1.62,0,0,0,0,0,6.26,0,0,0,0.76,0,0,0
1.91,2.92,26.28,0,0,0,0,0,0,0,0,33.57,0,0,0,0,0,0,0,12.41,0,4.38,0,5.84,0,0,0,0,0,0,2.92,11.68,0
1.95,3.42,23.93,0,0,0,0,0,0,0,0,29.07,0,0,0,0,0,0.85,0,13.67,0,0,0,3.42,0,3.42,0,0,0,5.13,3.42,13.67,0
1.97,3.23,22.59,0,0,0,0,0,0,0,0,27.45,0,0,0,0,0,0.81,0,12.92,0,0,0,8.78,0,3.23,0,0,0,4.85,3.23,12.91,0
1.96,3.04,21.2,0,0,0,0,0,0,0,0,25.76,0,0,0,0,0,6.86,0,12.13,0,0,0,3.04,0,3.04,0,0,0,4.55,3.04,17.34,0
1.95,1.62,26.23,0,0,0,0,0,0,0,0,27.73,0,0,0,0,0,0,0,14.43,0,0,0,3.49,0,3.49,0,0,0,5.23,3.86,13.92,0
1.93,5.69,22.12,0,0,0,0,0,0,0,0,29.06,0,0,0,0,0,0.16,0,13.15,0,5.72,0,5.58,0,4.81,0,0,0,1.02,0.92,11.77,0
1.95,1.61,26.23,0,0,0,0,0,0,0,0,27.74,0,0,0,0,0,0,0,12.19,0,2.25,0,3.49,0,3.49,0,0,0,5.22,3.86,13.92,0
1.94,3.17,25.61,0,0,0,0,0,1.52,0,0,25.33,0,0,0,0,0,0,0,14.37,0,0.38,0,3.04,0,3.57,0,0,0,5.96,3.95,13.1,0
1.95,3.1,25.04,0,0,0,2.97,0,0,0,0,24.77,0,0,0,0,0,0,0,14.79,0,0.37,0,2.97,0,3.49,0,0,0,5.83,3.86,12.81,0
1.96,3.01,24.32,0,0,0,0,0,0,0,0,26.91,0,0,0,0,0,0,0,14.39,0,0.37,0,2.88,0,6.26,0,0,0,5.66,3.75,12.45,0
2.1,13.71,8.36,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0.33,0,18.22,0,2.92,0,42.55,0,7.63,0,0,0,3.98,0,0,0
2.07,13.29,13.16,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0.35,0,18.71,0,2.71,0,36.57,0,7.79,0,0,0,4.97,0,0,0
2.1,17.87,7.84,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0.36,0,15.84,0,2.62,0,42.44,0,7.16,0,0,0,3.72,0,0,0
2.05,13.2,13.06,0,0,0,0,2.79,0,0,0,2.44,0,0,0,0,0,0.35,0,20.4,0,2.96,0,32.13,0,7.74,0,0,0,4.93,0,0,0
2.05,13.98,13.84,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0.37,0,18.65,0,3.13,0,34.04,0,8.2,0,0,0,5.21,0,0,0
2.05,13.2,13.06,0,2.79,0,0,0,0,0,0,2.44,0,0,0,0,0,0.35,0,20.4,0,2.96,0,32.14,0,7.73,0,0,0,4.93,0,0,0
2.05,13.98,13.83,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0.37,0,21.6,0,3.14,0,34.03,0,5.25,0,0,0,5.22,0,0,0
2.05,13.57,13.44,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0.36,0,20.99,0,1.61,0,33.06,0,7.96,0,0,0,5.07,0,0,1.44
1.82,13.72,29.42,0,0,0,0,2.23,0,0,0,24.67,0,0,0,0,0,3.53,0,11.63,0,4.59,0,0,0,5.07,0,0,0,0,1.35,3.79,0
1.82,9.58,32.88,0,0,0,0,2.26,0,0,0,26.15,0,0,0,0,0,3.13,0.02,11.45,0,4.04,0,0,0,5.21,0,0,0,0,1.87,3.41,0
1.57,59.08,1.02,0.7,0,1.27,4.59,7.14,2.29,1.51,0,20.06,0,0,0,0,0,0,0,1.09,0,0,0,0,0,1.15,0.05,0,0.05,0,0,0,0
1.59,53.19,1.04,1.43,0,6.47,3.79,0,3.52,5.4,0,22.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0.06,0,1.02,0,0,0,0
1.58,41.16,16.52,5.64,0,17.43,0,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57,43.74,15.11,6.88,0,16.67,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59,40.03,15.63,5.05,7.1,14.3,0,17.25,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.46,0,0,0,0,0,0,0
1.59,38.97,22.14,7.26,0,16.49,0,14.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
1.54,71.25,0,14.64,1.61,0,0.63,8.68,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,1.05,0,0,0,0,0,0,0
1.54,72.12,0,14.17,0,0,0.64,8.79,0.53,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.07,0.09,0,0.6,0,0,0,0
1.54,72.42,0,14.65,0,0,0,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0.6,0,0.64,0,0,0,0
1.54,67.42,0,17.3,0,0,0,11.81,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.56,0,0,0,0,0,0
1.54,65.79,0,16.53,0,0,0,13.01,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.43,0,0,0,0,0,0
1.81,4.84,53.34,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,6.01,0,19.99,0,0,0,0,0,8.55,0,0,0,1.82,0,0,0
1.8,8.27,50.75,0,0,0,0,0,0,0,0,4.46,0,0,0,0,0,5.83,0,19.21,0,0,0,1.85,0,8.72,0,0,0,0.91,0,0,0
1.81,20.07,42.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,23.38,0,0,0,0,0,8.52,0,0,0,2.13,0,0,0
1.82,19.56,35.83,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,12.76,0,18.83,0,0,0,0,0,8.38,0,0,0,1.29,0,0,0
1.82,20.04,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.89,0,19.68,0,0,0,0,0,7.65,0,0,0,2.18,0,0,0
1.8,6.71,54.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,0,20.38,0,0,0,1.91,0,9.02,0,0,0,0.94,0,0,0
1.8,7.7,53.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0,19.7,0,0,0,0.18,0,8.98,0,0,0,1.95,0,0,0
1.8,7.62,53.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56,0,19.8,0,0,0,1.22,0,9.8,0,0,0,0.99,0,0,0
1.8,8.41,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02,0,19.64,0,0,0,0.18,0,9,0,0,0,1.95,0,0,0
1.8,8.35,51.87,0,0.35,0.5,0.45,0,0,0,0,0,0.4,0,0,0,0,7.9,0,19.25,0,0,0,0.17,0,8.82,0,0,0,1.94,0,0,0
2.13,0,41.09,0,0,2.83,0,6.84,0.37,0,0,5.02,1.97,0,0,0,0,0,0.02,0,0,0,40.15,1.71,0,0,0,0,0,0,0,0,0
2.09,0,44.14,0,0,2.04,0,6.9,0,0,0,0.56,2.21,0,0,0,0,0,0.04,0,0,0,39.8,0,0,0,0,4.31,0,0,0,0,0
2.05,0,58.54,0,0,1.88,0,0,0,0,0,0,1.02,0,0,0,0,0,0.07,0,0,0,35.58,2.91,0,0,0,0,0,0,0,0,0
2.12,4.31,41.56,0,0,2.1,0,7.09,0,0,0,2.31,0,0,0,0,0,0,0.08,0,0,0,42.55,0,0,0,0,0,0,0,0,0,0
2.11,10.98,34.57,0,0,3.79,0.83,9.26,1.37,0,0,0,2.05,0,0,0,0,0,0.04,0,0,0,37.11,0,0,0,0,0,0,0,0,0,0
2.11,7.55,41.04,0,2.81,0,0,4.55,0,0,0,2.79,0,0,0,0,0,0,0.08,0,0,0,39.96,0,0,0,0,0.71,0,0.51,0,0,0
2.04,0,48.26,0,0,3.63,0,3.41,0,0,0,6.26,0,0,0,0,0,0,0.07,1.25,0,1.12,31.91,2.8,0,0.83,0,0,0,0.23,0.23,0,0
1.71,9.97,50.66,0,0,15.32,1.04,0,0,0,0,6.51,0,0,0,0,0.1,4.42,0,8.98,0,0,0,0,0,3,0,0,0,0,0,0,0
1.71,27.99,40.16,0,0,0,2.06,0,0,0,0,11.37,0,0,0,0,0,4.89,0,9.94,0,0,0,0,0,3.24,0.35,0,0,0,0,0,0
1.71,5.02,55.22,0,0,15.43,1.05,0,0,0,0,6.55,0,0,0,0,0,4.46,0,9.05,0,0,0,0,0,3.02,0.2,0,0,0,0,0,0
1.71,5.56,50.87,1.64,2.76,3.97,8.79,0,0.9,0.59,0,6.84,1.08,0,0,0,0.11,4.64,0.08,9.68,0,0.31,0,0,0,1.81,0.37,0,0,0,0,0,0
1.71,10.07,51.15,0,0,12.77,1.05,0,0,0,0,8.43,0,0,0,0,0.1,4.02,0,9.38,0,0,0,0,0,3.03,0,0,0,0,0,0,0
1.71,10.04,50.14,0,0,12.73,1.05,0,0,0,0,10.38,0,0,0,0,0.1,4.01,0,9.35,0,0,0,0,0,2.2,0,0,0,0,0,0,0
1.71,5.89,53.94,0,0,12.81,1.06,0,0,0,0,10.44,0,0,0,0,0,4.03,0,9.41,0,0,0,0,0,2.22,0.2,0,0,0,0,0,0
1.71,6.1,54.88,0.98,0,4.75,8.11,0,0,0,0,9.96,0,0,0,0,0.11,4.48,0,10.63,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,6.12,53.35,0,0,12.57,1.04,0,2.4,0,0,9.4,0,0,0,0,0,3.3,0,9.24,0,0,0,0,0,2.58,0,0,0,0,0,0,0
1.71,6.44,54.09,0,0,10.89,1.06,0,0,0,0,9.63,1.77,0,0,0,0,3.97,0,9.31,0,0,0,0,0,2.64,0.2,0,0,0,0,0,0
1.71,5.89,54.43,0,0,12.78,1.04,0,0,0,0,9.52,0,0,0,0,0.1,4.02,0,9.41,0,0,0,0,0,2.63,0.18,0,0,0,0,0,0
1.75,4.55,63.99,0,0,0,0,0,0,0,0,1.5,0,0,0.57,0,0.07,2.42,0,14.62,0,8.29,0,0,0,3.99,0,0,0,0,0,0,0
1.85,6.42,35.95,0,0,0,0,0,0,0,0,28.47,0,0,0.36,0,0,0,0.02,14.2,0,4.1,0,0,0,5.21,0,0,0,0,4.71,0.56,0
1.71,5.29,54.44,0,0,12.84,1.07,0,0,0,0,9.55,0,0,0.27,0,0,0,0,9.99,0,3.15,0,0,0,3.4,0,0,0,0,0,0,0
1.62,52.8,8.09,3.97,0,4.24,11.33,0,2.56,0,0,3.02,8.57,0,0,0,0,0,0,0,0,0,0,3.57,0,1.29,0,0,0.56,0,0,0,0
1.61,52,7.97,3.91,0,4.18,10.14,0,5.04,0,0,2.98,8.44,0,0,0,0,0,0,0,0,0,0,3.52,0,1.27,0,0,0.55,0,0,0,0
1.62,50.35,10.4,3.98,0,4.26,11.37,0,2.57,0,0,3.03,8.6,0,0,0,0,0,0,0,0,0,0,3.59,0,1.29,0,0,0.56,0,0,0,0
1.62,49.59,10.25,3.92,0,4.19,10.18,0,5.06,0,0,2.99,8.47,0,0,0,0,0,0,0,0,0,0,3.53,0,1.27,0,0,0.55,0,0,0,0
2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,20,0,0
1.85,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,0,0
2.01,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,30,0,0
1.91,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,20,0,0
1.88,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0
2.02,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,30,10,0,0
1.95,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,20,0,0
1.96,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,20,0,0
1.97,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0
1.91,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,20,0,0
1.6,51.95,13.56,3.9,0,4.18,9.11,0,0,0,0,2.97,8.44,0,0,0,0,0,0,0,0,0,0,3.52,0,1.27,0,0,1.1,0,0,0,0
1.63,47.75,13.7,3.94,0,4.22,9.2,0,0,0,0,3,8.52,0,0,0,0,0,0,0,0,0,0,7.5,0,1.28,0,0,0.89,0,0,0,0
1.63,50.2,11.39,3.93,0,4.2,9.17,0,0,0,0,2.99,8.49,0,0,0,0,0,0,0,0,0,0,7.47,0,1.27,0,0,0.89,0,0,0,0
1.63,51.42,10.25,3.92,0,4.19,9.15,0,0,0,0,2.99,8.47,0,0,0,0,0,0,0,0,0,0,7.46,0,1.27,0,0,0.88,0,0,0,0
1.61,52.29,12.53,3.93,0,4.2,10.2,0,0,0,0,2.99,8.49,0,0,0,0,0,0,0,0,0,0,3.54,0,1.28,0,0,0.55,0,0,0,0
1.64,45.23,17.03,3.93,0,4.2,9.17,0,0,0,0,2.99,8.49,0,0,0,0,0,0,0,0,0,0,7.47,0,1.27,0,0,0.22,0,0,0,0
1.63,46.17,15.61,3.85,1.91,4.12,8.49,0,0,0,0,2.94,8.33,0,0,0,0,0,0,0,0,0,0,7.33,0,1.25,0,0,0,0,0,0,0
1.64,42.76,19.36,3.94,0,4.22,9.2,0,0,0,0,3,8.52,0,0,0,0,0,0,0,0,0,0,7.5,0,1.28,0,0,0.22,0,0,0,0
1.63,46.66,15.75,3.92,0,4.19,9.09,0,0,0,0,2.98,8.47,0,0,0,0,0,0,0,0,0,0,7.45,0,1.27,0,0,0.22,0,0,0,0
1.61,51.12,13.35,3.84,5.72,0,8.96,0,0,0,0,2.92,8.3,0,0,0,0,0,0,0,0,0,0,3.46,0,1.25,0,0,1.08,0,0,0,0
1.94,16.12,24.31,1.51,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.43,0,24.68,0,3.2,0,18.37,0,7.91,0,0,0,3.19,0,0,0
1.95,16.47,21.67,2.32,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.44,0,25.18,0,3.27,0,18.77,0,7.44,0,0,0,4.15,0,0,0
1.95,16.3,22.56,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,25.78,0,2.37,0,18.58,0,8.63,0,0,0,3.81,0,0,0
1.95,16.14,24.05,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0.44,0,24.64,0,3.24,0,18.02,0,7.38,0,0,0,4.59,0,0,0
1.95,16.99,25.31,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,26.65,0,0,0,13.74,0,9.97,0,0,0,6.54,0.18,0.3,0
1.98,15.08,22.16,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.43,0,25.35,0,2.48,0,21.1,0,7.76,0,0,0,5.15,0,0.23,0
2,12.03,21.84,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.41,0,25.48,0,1.69,0,23.54,0,8.13,0,0,0,6.18,0,0.47,0
2,12.32,21.99,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.41,0,25.25,0,1.33,0,22.93,0,8.95,0,0,0,6.13,0,0.46,0
2,13.23,21.42,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,26.55,0,0,0,22.6,0,8.95,0,0,0,6.36,0.25,0.41,0
2,13.93,19.81,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.34,0,23.9,0,3.14,0,27.11,0,7.01,0,0,0,4.37,0.11,0,0
1.52,0,0,10,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
1.54,0,0,10,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
1.54,0,0,10,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
1.57,0,0,10,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
1.5,0,45,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51,0,44.8,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1.52,0,44.6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,25,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
1.52,0,44.4,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,25,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0
1.52,0,44.2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,25,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
1.53,0,44,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.39,3.8,16.98,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.92,0,0,0,0,0,0,0,0,0,0
2.3,3.9,27,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
2.28,4.9,30.4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,0,0,0,0,0,0,0,0,0,0
2.22,5.2,34.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9,0,0,0,0,0,0,0,0,0,0
2.14,4.8,40.14,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.36,0,0,0,0,0,0,0,0,0,0
2.08,8.19,38.86,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.65,0,0,0,0,0,0,0,0,0,0
2.01,3.5,53.86,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.74,0,0,0,0,0,0,0,0,0,0
1.97,3,57.9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0,0,0,0,0,0,0
1.88,6.7,61,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,0,0,0,0,0,0,0,0,0,0
1.83,4.7,63.43,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.57,0,0,0,0,0,0,0,0,0,0
1.9,16.05,23.53,0,0,0,11.83,0,0,0,0,4.23,0,0,0,0,0,1.11,0.01,13.68,0,0,0,20.81,0,6.75,0,0,0,1.65,0,0.35,0
1.88,14.64,20.94,0,0,13.35,4.56,0,0,0,0,7.57,0,0,0,0,0,0,0.01,11.94,0,0,0,21.21,0,5.78,0,0,0,0,0,0,0
1.9,13.37,27.26,0,0,0,12.88,0,0,0,0,0,0,0,0,0,0,0,0.01,13.34,0,0,0,26.68,0,6.46,0,0,0,0,0,0,0
1.91,11.59,19.53,0,0,15.76,0,0,0,0,0,13.7,0,0,0,0,0,0,0.01,11.77,0,0,0,22.29,0,5.06,0,0,0,0,0,0.29,0
1.89,14.38,20.89,0,0,8.34,10.05,0,0,0,0,4.69,0,0,0,0,0,0,0.01,13.47,0,0,0,21.27,0,6.57,0,0,0,0,0,0.33,0
1.95,12.91,22.63,0,0,0,6.03,0,0,0,0,2.33,0,0,0,0,0,2.63,0,17.98,0,0,0,26.91,0,7.02,0,0,0,1.17,0,0.39,0
1.95,13.29,20.26,0,0,4.16,5.01,0,0,0,0,3.65,0,0,0,0,0,2.23,0,18.76,0,0.3,0,23.17,0,6.94,0,0,0,2.23,0,0,0
1.95,13.96,19.74,0,0,0,8.14,0,0,0,0,3.92,0,0,0,0,0,2.1,0,19.03,0,0.28,0,23.94,0,6.4,0,0,0,2.09,0,0.4,0
1.95,13.32,18.84,0,0,0,7.76,0,0,0,0,6.51,0,0,0,0,0,2,0,18.16,0,0.27,0,26.65,0,6.11,0,0,0,0,0,0.38,0
1.95,11.17,28.81,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,4.07,0,20.3,0,0,0,22.88,0,6.68,0,0,0,3.69,0,0,0
1.69,9.13,50.01,0,0,0,0,9.95,0,0,0,16.85,0,0,0,0,0,2.43,0.01,6.35,0,0.76,0,0.06,0,4.45,0,0,0,0,0,0,0
1.69,8.96,49.09,0,0,0,0,9.76,0,0,0,16.54,2.6,0,0,0,0,2.39,0.01,6.23,0,0,0,0.05,0,4.37,0,0,0,0,0,0,0
1.69,9.04,49.5,0,0,0,1.77,9.85,0,0,0,16.68,0,0,0,0,0,2.41,0.01,6.28,0,0,0,0.05,0,4.41,0,0,0,0,0,0,0
